is_virus	filename	libs
1	VirusShare_f238fa24ce3241b187299bad843607c4	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
0	htmlhelp.exe	advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,comctl32.dll,version.dll
0	git-ls-files.exe	cygwin1.dll,cygiconv-2.dll,cygintl-8.dll,cygz.dll,kernel32.dll
0	mfpmp.exe	msvcrt.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-processenvironment-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-core-winrt-l1-1-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-eventing-classicprovider-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-appmodel-runtime-l1-1-2.dll,mfcore.dll,mfplat.dll,api-ms-win-core-apiquery-l1-1-0.dll,api-ms-win-core-delayload-l1-1-1.dll,api-ms-win-core-delayload-l1-1-0.dll
1	2018-09-07T09_06_41-05_00_7649.exe	shlwapi.dll,kernel32.dll,user32.dll
1	VirusShare_f8eab250b919320bc57b8b6ffb9e1022	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
1	VirusShare_1a011d2b2f7e204f2b5711dbd34039f0	kernel32.dll,kernel32.dll,kernel32.dll,kernel32.dll,advapi32.dll,advapi32.dll,advapi32.dll,comctl32.dll,comctl32.dll,oleaut32.dll,user32.dll,user32.dll
1	VirusShare_0fef64a50f2cb8a903721878b8274e15	kernel32.dll,msvcrt.dll
0	WinSCP.exe	ws2_32.dll,secur32.dll,crypt32.dll,winhttp.dll,urlmon.dll,shlwapi.dll,powrprof.dll,advapi32.dll,kernel32.dll,mpr.dll,netapi32.dll,version.dll,winspool.drv,comctl32.dll,comdlg32.dll,dwmapi.dll,gdi32.dll,msimg32.dll,shell32.dll,shfolder.dll,user32.dll,winmm.dll,imm32.dll,ole32.dll,oleaut32.dll,oleacc.dll,propsys.dll,wtsapi32.dll,windowscodecs.dll,uxtheme.dll,shell32.dll
0	wextract.exe	advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,msvcrt.dll,comctl32.dll,cabinet.dll,version.dll
1	VirusShare_f13ba9823c14cc52ad23f9a0197fc799	kernel32.dll,advapi32.dll,mfc42.dll,msvcrt.dll,user32.dll
0	b2sum.exe	msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	VirusShare_1d0fc80abc16d4411e298972fbc4c593	mfc42.dll,msvcrt.dll,kernel32.dll,user32.dll,advapi32.dll,shell32.dll,oleaut32.dll
0	kinit.exe	jli.dll,msvcr100.dll,kernel32.dll
1	2020-02-17T21_09_26+00_00_99896.exe	kernel32.dll,user32.dll,oleaut32.dll,advapi32.dll,kernel32.dll,user32.dll,comctl32.dll,advapi32.dll
1	VirusShare_7007b73719b5f30034cd8cb98e3dd1bf	kernel32.dll,winmm.dll,ws2_32.dll,user32.dll,gdi32.dll,comdlg32.dll,winspool.drv,advapi32.dll,shell32.dll,comctl32.dll,wsock32.dll,wininet.dll
1	VirusShare_90504e85a3a22391c0c1f8bee6ae358e	kernel32.dll,user32.dll,advapi32.dll,ole32.dll,oleaut32.dll,wininet.dll,ws2_32.dll
0	skyaddr.exe	ws2_32.dll,kernel32.dll
0	CmRcService.exe	advapi32.dll,kernel32.dll,user32.dll,ole32.dll,oleaut32.dll,ws2_32.dll,crypt32.dll,secur32.dll,wtsapi32.dll,ntdsapi.dll,rdpcoresccm.dll,shlwapi.dll,netapi32.dll
0	IEChooser.exe	advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,msvcp_win.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-private-l1-1-0.dll,ole32.dll,oleaut32.dll,shell32.dll,iertutil.dll,mshtml.dll,urlmon.dll,oleacc.dll
1	2018-11-15T16_19_50-06_00_14233.exe	kernel32.dll,user32.dll,gdi32.dll
1	2018-12-28T14_07_31-06_00_17441.exe	wsock32.dll,version.dll,winmm.dll,comctl32.dll,mpr.dll,wininet.dll,psapi.dll,iphlpapi.dll,userenv.dll,uxtheme.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll
1	VirusShare_8cc831d595a509452ea3f430c7f3479c	kernel32.dll,msvbvm60.dll
0	ml.exe	advapi32.dll,kernel32.dll,msvcr90.dll
1	2019-05-31T00_12_25+00_00_45886.exe	kernel32.dll,ole32.dll,oleaut32.dll
1	2020-02-17T21_09_26+00_00_116895.exe	mscoree.dll
0	hpbniscan32.exe	setupapi.dll,kernel32.dll,user32.dll,advapi32.dll
0	rpcapd.exe	wpcap.dll,ws2_32.dll,pthreadvc2.dll,packet.dll,kernel32.dll,user32.dll,advapi32.dll
1	VirusShare_e83e7ef08a59a7b0b7a62babfb18ba49	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,oleaut32.dll,user32.dll
1	2020-02-17T21_09_26+00_00_110927.exe	kernel32.dll,user32.dll,gdi32.dll
0	BetaMaster.exe	kernel32.dll
1	VirusShare_0139362dc025a03e86e7b80865cafd03	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,wsock32.dll,kernel32.dll,user32.dll
1	2020-02-17T21_09_26+00_00_104801.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,wininet.dll,comctl32.dll
0	ShellExperienceHost.exe	msvcrt.dll,wincorlib.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-threadpool-l1-2-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-largeinteger-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-util-l1-1-0.dll,api-ms-win-core-winrt-error-l1-1-0.dll,api-ms-win-core-winrt-error-l1-1-1.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-core-delayload-l1-1-1.dll,api-ms-win-core-delayload-l1-1-0.dll
0	opera_autoupdate.exe	advapi32.dll,kernel32.dll,ole32.dll,oleaut32.dll,psapi.dll,shell32.dll,shlwapi.dll,user32.dll,winmm.dll,ws2_32.dll,winhttp.dll,credui.dll,userenv.dll,crypt32.dll,wintrust.dll
0	ml.exe	advapi32.dll,kernel32.dll,vcruntime140.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-time-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-environment-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-process-l1-1-0.dll,api-ms-win-crt-conio-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll
1	VirusShare_773406ffc1ac1c94c44018db7d0bda85	mscoree.dll
1	VirusShare_1e39fb427a8fab154ddeebe898c0a64a	oleaut32.dll,user32.dll,kernel32.dll,gdi32.dll,advapi32.dll,version.dll
1	VirusShare_1c35773fc36ac4da32e120b1be92af4e	kernel32.dll,winmm.dll,ws2_32.dll,mfc42.dll,msvcrt.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,comctl32.dll
0	StoreAdm.exe	mscoree.dll
1	VirusShare_ab70801d686eaf799a414e1681cf73aa	advapi32.dll,kernel32.dll,netapi32.dll,wsock32.dll,shell32.dll,user32.dll,ole32.dll,shlwapi.dll
1	VirusShare_2ac9f35173ca7eadfedf593de18a4556	msvbvm60.dll
0	git-reset.exe	libiconv-2.dll,libintl-8.dll,libpcre2-8-0.dll,zlib1.dll,advapi32.dll,kernel32.dll,msvcrt.dll,ntdll.dll,user32.dll,ws2_32.dll,libssp-0.dll
1	2019-03-12T08_52_23+00_00_17972.exe	kernel32.dll,user32.dll,shell32.dll,shlwapi.dll
0	pcnsl.exe	kernel32.dll,advapi32.dll,gdi32.dll,gdiplus.dll,setupapi.dll,shell32.dll,user32.dll,wininet.dll
0	SystemPropertiesPerformance.exe	kernel32.dll,msvcrt.dll,sysdm.cpl,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll
1	VirusShare_f64e41e1594670d854f16995909c4dbc	kernel32.dll,msvbvm60.dll
0	signtool.exe	advapi32.dll,kernel32.dll,mfc42.dll,msvcrt.dll,ntdll.dll,crypt32.dll,user32.dll,ole32.dll,oleaut32.dll,wintrust.dll,shlwapi.dll,bcrypt.dll,ncrypt.dll,xmllite.dll,mssign32.dll
1	2018-12-06T09_00_26-06_00_15805.exe	kernel32.dll,winscard.dll,setupapi.dll,shlwapi.dll,advapi32.dll,crypt32.dll,oleaut32.dll,user32.dll
0	ADAMSP1_x86_English.exe	kernel32.dll,msvcrt.dll,advapi32.dll,user32.dll,ntdll.dll,comctl32.dll,shell32.dll
1	2020-02-17T21_09_26+00_00_99142.exe	mscoree.dll
1	VirusShare_063683b994ecafdd6599a7e05b43ab35	shell32.dll,user32.dll,kernel32.dll,gdi32.dll,advapi32.dll
1	VirusShare_4d113b5a0a7c795030d084318cde6618	mscoree.dll
1	VirusShare_0ff63e9ed327ca365dc63cd8371b0e74	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,advapi32.dll,user32.dll,advapi32.dll
0	echo.exe	msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	VirusShare_5578fee27e83892753ab5c2ad77a9c5e	kernel32.dll,advapi32.dll,mpr.dll,msvcrt.dll,netapi32.dll,odbc32.dll,user32.dll,wininet.dll,ws2_32.dll
1	2019-04-16T12_06_11+00_00_14662.exe	c:\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/windows\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/system32\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\\/\/\/\/\\/\\/\/\/\/\/\\/\/\/\/\\\\\\\\\\\\\\\\\\\\\\\\\\/\/\/msvbvm60
0	klosprep.exe	kernel32.dll,advapi32.dll,version.dll,ws2_32.dll
1	VirusShare_5121908777b35616a758c4d56a78508f	kernel32.dll,msvbvm60.dll,dinput8.dll,oleaut32.dll
0	pcaui.exe	advapi32.dll,kernel32.dll,msvcrt.dll,ntdll.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-core-winrt-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,apphelp.dll
0	size.exe	cygwin1.dll,cygintl-8.dll,kernel32.dll
0	VsDebugWERHelper.exe	kernel32.dll,wer.dll
1	2019-03-29T03_41_00+00_00_21650.exe	kernel32.dll,user32.dll,gdi32.dll,winspool.drv,comctl32.dll,comdlg32.dll,advapi32.dll,uxtheme.dll,gpedit.dll
0	wslconfig.exe	api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-private-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-threadpool-l1-2-0.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-namedpipe-l1-1-0.dll,ntdll.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-interlocked-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,api-ms-win-core-heap-l2-1-0.dll,ws2_32.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-util-l1-1-0.dll
1	2019-08-15T09_50_12+00_00_60976.exe	kernel32.dll
0	oalinst.exe	version.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll
1	VirusShare_f0441cba2d827571335b4bd863a8d7b3	kernel32.dll
1	VirusShare_ab9e696ed7d1b688db25a737de28ab35	msvbvm60.dll
1	VirusShare_b20df7aaa3adbf7d0c1abfee78fffcf2	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,shell32.dll,urlmon.dll,wsock32.dll,winmm.dll
1	VirusShare_1b2abe7d2768e82d692299696dce8929	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,msi.dll
1	2019-03-10T02_47_29+00_00_29548.exe	kernel32.dll,user32.dll
0	minidumper.exe	dbghelp.dll,kernel32.dll,msys-2.0.dll
1	2019-01-18T08_39_15-06_00_18536.exe	kernel32.dll,msvcrt.dll
1	2020-02-17T21_09_26+00_00_109170.exe	mscoree.dll
0	tic.exe	msys-ncursesw6.dll,msys-ticw6.dll,msys-2.0.dll,kernel32.dll
0	ptx.exe	msys-iconv-2.dll,msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	2020-02-17T21_09_26+00_00_109789.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,comctl32.dll,shell32.dll,wininet.dll,urlmon.dll,winmm.dll
1	VirusShare_3d31e14b65d366c82487633b8c3a4ac3	winmm.dll,kernel32.dll,user32.dll,advapi32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,msvcr71.dll
1	2020-02-17T21_09_26+00_00_100654.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,winmm.dll
0	SystemSettings.exe	msvcrt.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-sysinfo-l1-2-0.dll,api-ms-win-security-base-l1-1-0.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-core-winrt-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-1.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sidebyside-l1-1-0.dll,shcore.dll
0	CertMgr.exe	advapi32.dll,kernel32.dll,msvcrt.dll,user32.dll,crypt32.dll,cryptui.dll
1	2020-02-17T21_09_26+00_00_117509.exe	mscoree.dll
1	VirusShare_02a766b3887b428f36787f7942b40275	advapi32.dll,kernel32.dll,user32.dll,ole32.dll,oleaut32.dll,shell32.dll,shlwapi.dll,msi.dll,wininet.dll,iphlpapi.dll,ws2_32.dll,crypt32.dll,wintrust.dll,sensapi.dll
0	modutil.exe	smime3.dll,nss3.dll,libplc4.dll,libnspr4.dll,msvcrt.dll
0	msvsmon.exe	advapi32.dll,kernel32.dll,vsdebugeng.dll,gdiplus.dll,user32.dll,ole32.dll,oleaut32.dll,comctl32.dll,ws2_32.dll,gdi32.dll
1	VirusShare_131216e8e937726eb0fe3bbb659dfe62	kernel32.dll,user32.dll,advapi32.dll,gdi32.dll,ole32.dll,msvcrt.dll
0	ICCLauncher.exe	version.dll,kernel32.dll,advapi32.dll,msvcr100.dll
1	VirusShare_24bb5cfe95ff61fd0aa270983a470269	kernel32.dll
1	VirusShare_15cd1169d1dafb48875a78bcad0ec8e9	msvbvm60.dll
0	VMwareToolsUpgrader9x.exe	advapi32.dll,user32.dll,ole32.dll,version.dll,kernel32.dll
1	VirusShare_06bfee69ede8b40a2f5083ccd393e203	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,advapi32.dll,version.dll,gdi32.dll,user32.dll,ole32.dll,oleaut32.dll,comctl32.dll,winspool.drv,comdlg32.dll,oledlg.dll,shell32.dll
1	VirusShare_aaca6720d3140ed43e5428993b0ed3a8	wininet.dll,ole32.dll,shell32.dll,ws2_32.dll,shlwapi.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll
1	VirusShare_186dcb1a80624eab6789a39d657e96df	mscoree.dll
1	VirusShare_61efc077a4dd223e4b5f984cf5753ad4	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,advapi32.dll,version.dll,gdi32.dll,user32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,comctl32.dll,shell32.dll,wininet.dll,urlmon.dll,shell32.dll,comdlg32.dll,wsock32.dll,rasapi32.dll,oleaut32.dll,kernel32.dll
1	VirusShare_14f1dda7d671037def4b9becbed7a502	kernel32.dll
1	2020-02-17T21_09_26+00_00_106770.exe	kernel32.dll,user32.dll,gdi32.dll,sxs.dll
0	BlizzardBrowser.exe	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ole32.dll,dbghelp.dll,psapi.dll,winmm.dll,libcef.dll
1	2019-01-26T14_34_26-06_00_20033.exe	msvcrt.dll,kernel32.dll,comctl32.dll,user32.dll,gdi32.dll,ole32.dll,shell32.dll,shlwapi.dll
1	2019-02-16T18_27_26-06_00_24111.exe	comctl32.dll,wininet.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll
0	nmake.exe	advapi32.dll,kernel32.dll,vcruntime140.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-environment-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-process-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,api-ms-win-crt-conio-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll
1	2020-02-17T21_09_26+00_00_111465.exe	kernel32.dll,ole32
1	2018-08-28T01_52_27-05_00_5646.exe	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll
0	vvis.exe	tier0.dll,kernel32.dll
1	VirusShare_3fe3c1255eb4e076cf12ddc2a361e0e5	comctl32.dll,kernel32.dll,user32.dll
0	DTExec.exe	advapi32.dll,kernel32.dll,msvcr100.dll,oleaut32.dll,dteparse.dll,dtepkg.dll,msvcp100.dll,psapi.dll,version.dll
1	2018-09-23T21_54_05-05_00_9277.exe	mscoree.dll
0	factor.exe	msys-gmp-10.dll,msys-iconv-2.dll,msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	VirusShare_c26ad75f6cbbe5eeaafa982ae3d28499	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ws2_32.dll,wininet.dll,winmm.dll
1	VirusShare_27142ed62389ddcaea449fc50869a0d7	kernel32.dll,msvcrt.dll,gdi32.dll,user32.dll
1	VirusShare_77b324a10990acc1a492a3ad116be134	kernel32.dll
1	VirusShare_0ebc4a86e51521ba8a0f1a4a2f206463	kernel32.dll,gdi32.dll,user32.dll
1	2020-02-17T21_09_26+00_00_99660.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,ole32.dll,comctl32.dll,comdlg32.dll
0	mintty.exe	msys-2.0.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,gdiplus.dll,imm32.dll,kernel32.dll,ole32.dll,shell32.dll,user32.dll,usp10.dll,winmm.dll,winspool.drv
1	2018-08-31T13_08_22-05_00_6339.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,winspool.drv,shell32.dll,comdlg32.dll,shfolder.dll
0	chmod.exe	cygwin1.dll,cygintl-8.dll,kernel32.dll
1	2018-09-17T15_36_14-05_00_8990.exe	wtsapi32.dll,crypt32.dll,kernel32.dll
0	policytool.exe	jli.dll,msvcr100.dll,kernel32.dll
0	pswdsaver.exe	tools2.dll,kernel32.dll,advapi32.dll,pwdgen.dll,msvcp90.dll,msvcr90.dll
1	VirusShare_023f6484a89c554c4c5a347fe981abe3	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,ole32.dll,oleaut32.dll,shell32.dll,urlmon.dll,user32.dll,wininet.dll,wsock32.dll
1	VirusShare_15f653af5f81c4d8399b258f63aad30a	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,shell32.dll,comdlg32.dll
1	VirusShare_3c2e63d56a649fb8b20095448cf3a22e	samlib.dll,user32.dll,kernel32.dll,ddraw.dll,ole32.dll,ws2_32.dll,advapi32.dll
1	VirusShare_3e4d228bbc311ad76b0c7c95eaa1ffe2	shlwapi.dll,kernel32.dll,user32.dll,advapi32.dll,ole32.dll,oleaut32.dll
1	VirusShare_b31fad078c437a8cc5992fdccea97b1c	kernel32.dll
1	VirusShare_a8e9f3c178bd54a7d467a4c26ae505c6	kernel32.dll,ws2_32.dll
0	cu2.exe	cygwin1.dll,cyggcc_s-seh-1.dll,cygstdc++-6.dll,kernel32.dll
1	2018-09-10T05_23_38-05_00_8321.exe	c:\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/windows\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/system32\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\\/\/\/\/\\/\\/\/\/\/\/\\/\/\/\/\\\\\\\\\\\\\\\\\\\\\\\\\\/\/\/msvbvm60
0	Q282010_WXP_SP1_x86_CHS.exe	kernel32.dll,user32.dll,comctl32.dll,advapi32.dll,shell32.dll,ntdll.dll
1	VirusShare_6645769c4dcb41ecd13b7106ac1a6677	user32.dll,kernel32.dll,gdi32.dll
1	VirusShare_89d0c1248d1ef0de350aad51e43a9e66	msvbvm60.dll
1	VirusShare_2d1fb868a31653720ce1750827feace4	kernel32.dll
1	VirusShare_cbb6fbcb5dfe70a7f3a0bd233e644cb6	kernel32.dll,user32.dll
1	VirusShare_8e83868f2f77b0b557981ce4dd671346	user32.dll
1	VirusShare_6374da91b9bfde016b32b8cb7e6ffe78	kernel32.dll,user32.dll,ole32.dll,msvcrt.dll
0	rdpsign.exe	kernel32.dll,msvcrt.dll,user32.dll,shlwapi.dll,crypt32.dll,ntdll.dll,advapi32.dll
1	VirusShare_51ec5251835958288a08da40ba424bba	kernel32.dll,advapi32.dll,msvcrt.dll,user32.dll
0	klcsldcl.exe	kernel32.dll,advapi32.dll,msvcp140.dll,version.dll,vcruntime140.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll
0	klrbtagt.exe	version.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,psapi.dll,wsock32.dll
0	BluffTitlerSetup.exe	wsock32.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll
1	2018-06-25T11_41_26-05_00_382.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll
0	weave.exe	miktex209-weave.dll,miktex209-util.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,kernel32.dll
1	VirusShare_4607d3d5b1dc293f1b5475285670e240	kernel32.dll,user32.dll,advapi32.dll,advapi32.dll,user32.dll
1	VirusShare_223510380ebaf5a96c460178a96bfe7e	kernel32.dll,msvcrt.dll
1	VirusShare_af52f5f2b1d90d8cc89e11b6e1b51ddf	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
1	2020-02-17T21_09_26+00_00_111948.exe	mscoree.dll
1	VirusShare_27b0343385cdef96cf976b72ddf8a3b8	msvbvm60.dll
1	2019-02-06T12_11_16-06_00_21344.exe	kernel32.dll,msvcrt.dll
0	CompleteTest.exe	kernel32.dll,shell32.dll,ole32.dll,msvcp120.dll,msvcr120.dll
0	git-remote-fd.exe	libiconv-2.dll,libintl-8.dll,libpcre2-8-0.dll,zlib1.dll,advapi32.dll,kernel32.dll,msvcrt.dll,ntdll.dll,user32.dll,ws2_32.dll,libssp-0.dll
1	2020-02-17T21_09_26+00_00_100870.exe	mscoree.dll
1	VirusShare_3914b4b2fea53c6efde606ac1dfc755c	kernel32.dll,advapi32.dll,gdi32.dll,iphlpapi.dll,ole32.dll,oleaut32.dll,shlwapi.dll,user32.dll,version.dll,ws2_32.dll
1	VirusShare_3ece2cfff3b3a2fecb5c5a8ee3800e5b	kernel32.dll,advapi32.dll,shell32.dll,wininet.dll,wsock32.dll
0	mercprog.exe	msvbvm60.dll
0	hevea2mml.exe	cygwin1.dll,cyggcc_s-seh-1.dll,cygstdc++-6.dll,kernel32.dll
0	Patch.exe	clusapi.dll,version.dll,msi.dll,kernel32.dll,user32.dll,advapi32.dll,psapi.dll,rpcrt4.dll,netapi32.dll,wsock32.dll,ws2_32.dll
